SEARCH_ROW,PUBLICATION,DATE,TITLE,EDITION,BYLINE,LANGUAGE,COUNTRY,DATELINE,SP,STATE,JOURNAL-CODE,PUBLICATION-TYPE,LENGTH,LOAD-DATE,SECTION,SUBJECT,TEXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,AE NoticiÌÁrio,2 Abril 2014,Yanukovich diz que negociarÌÁ devoluÌ¤Ì£o da Crimeia,,ae,PORTUGUESE; PORTUGUÌ_S,,,,"Rostov-on-don, RÌ¼ssia",FASTNEWS,Boletim de notÌ_cias,299 palavras,2-Apr-14,INTERNACIONAL,,"O presidente deposto da UcrÌ¢nia, Viktor Yanukovich, disse nesta quarta-feira que ""errou"" ao convidar as tropas russas para a Crimeia e prometeu tentar persuadir a RÌ¼ssia a devolver a penÌ_nsula. Em sua primeira entrevista desde a fuga para a RÌ¼ssia em fevereiro, Yanukovich disse ÌÊ Associated Press e ÌÊ rede de televisÌ£o estatal NTV que ainda espera negociar com o presidente da RÌ¼ssia, Vladimir Putin, a retomada da regiÌ£o. A RÌ¼ssia anexou a Crimeia no mÌ»s passado apÌ_s um referendo realizado apressadamente depois que tropas russas tomaram o controle da regiÌ£o. A UcrÌ¢nia e o Ocidente rejeitam a votaÌ¤Ì£o como ilegal. ""A Crimeia Ì© uma tragÌ©dia, uma grande tragÌ©dia"", disse Yanukovich, insistindo que o controle da Crimeia pela RÌ¼ssia nÌ£o teria acontecido se ele tivesse ficado no poder. Ele fugiu da UcrÌ¢nia depois de trÌ»s meses de protestos contra seu governo. O ex-lÌ_der disse jÌÁ ter se encontrado pessoalmente com Putin desde que chegou e espera ter mais reuniÌµes para negociar o futuro da Crimeia. ""Temos que definir tal tarefa e procurar maneiras de retornar ÌÊ Crimeia em quaisquer condiÌ¤Ìµes, de modo que Crimeia possa ter o mÌÁximo grau de independÌ»ncia possÌ_vel... mas fazendo parte da UcrÌ¢nia"", afirmou. Yanukovich negou ter dados ordens para suas forÌ¤as de seguranÌ¤a atirarem contra manifestantes na capital ucraniana, onde cerca de 80 pessoas foram mortas por atiradores em protestos antigoverno em fevereiro. O governo atualmente no poder acusou Yanukovich de envolvimento com essas mortes. Ele disse ter sido criticado por sua equipe por adotar uma atitude suave demais contra os manifestantes, mas insistiu ter relutado em usar a forÌ¤a. O ex-lÌ_der afirmou ainda que espera retornar ÌÊ UcrÌ¢nia algum dia, mas nÌ£o deu detalhes sobre como poderia retomar o poder. Fonte: Associated Press.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,AE NoticiÌÁrio,2 Abril 2014,Grupo protesta na estaÌ¤Ì£o SÌ© contra assÌ©dio no MetrÌ«,,MÌ«nica Reolom,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,336 palavras,2-Apr-14,GERAL,,"Vinte pessoas fazem um protesto dentro da estaÌ¤Ì£o SÌ© do MetrÌ« nesta quarta-feira, 02, contra os encoxadores e em defesa de que nenhuma mulher merece ser estuprada. Com faixas que dizem ""Eu nÌ£o mereÌ¤o ser encoxada"" e ""Mulheres, levantem-se contra o machismo"", os integrantes do movimento permanecem visÌ_veis a quem ingressa na estaÌ¤Ì£o. A estaÌ¤Ì£o comeÌ¤a a ficar mais cheia e vÌÁrias pessoas param para olhar o protesto. Organizadora do evento, Laryssa Sampaio, que faz parte do movimento Levante Popular da juventude, pegou um microfone e anunciou que nenhuma mulher merece ser estuprada. ""VagÌ£o exclusivo nÌ£o nos representa. NÌ_s queremos medidas do MetrÌ« para prevenir as encoxadas. Ao invÌ©s de estar fazendo isso, o metrÌ« estÌÁ contribuindo para esses atos ao dizer na rÌÁdio que metrÌ« Ì© local de paquera. NÌ£o Ì©. De burca ou biquÌ_ni, nÌ£o merecemos abusos"", afirmou. A dona de casa EdinÌ©ia Cunha Caetano, de 51 anos, disse apoiar a causa. ""Os homens se aproveitam das mulheres no metrÌ«. Acho um absurdo e nÌ£o aceito que isso aconteÌ¤a. Demorou para fazerem protesto contra tudo isso"", disse. SÌ«nia Coelho, de 54 anos, faz parte da Marcha Mundial das mulheres. Ela tambÌ©m discursou em defesa das mulheres: ""os estupros nÌ£o acontecem sÌ_ com mulheres que usam essa ou aquela roupa, independe disso. A culpa nÌ£o Ì© das mulheres, Ì© dos homens machistas, agressores e da sociedade, que nos mercantiliza"", afirmou. O ato tambÌ©m conta com homens. O integrante do fora do Eixo Gabriel Ruiz participou do protesto por achar que homens precisam se engajar nessa luta. ""NÌ£o concordamos com esse tipo de machismo que Ì© praticado nÌ£o sÌ_ no metrÌ« mas no dia a dia das mulheres. Ela Ì© agredida visualmente e verbalmente todos os dias. Essa Ì© uma luta de todo mundo"", disse. Segundo Ruiz, a pouca quantidade de manifestantes Ì© proposital. ""Esse Ì© ato mais simbÌ_lico do que massivo, que tem a ver com a proposta do levante da juventude"", explicou. O ato conta com caixa de som que tocava um rap composto pelo prÌ_prio movimento em defesa das mulheres.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AE NoticiÌÁrio,2 Abril 2014,Mulheres organizam 'rolezinho' contra o machismo em SP,,MÌ«nica Reolom,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,264 palavras,2-Apr-14,GERAL,,"Um grupo de mulheres estÌÁ se organizando para protestar contra o machismo em SÌ£o Paulo. Marcado para as 16 horas, na EstaÌ¤Ì£o de MetrÌ« da SÌ©, no centro da capital paulista, o ato ""Rolezinho contra as encoxadas"" vai reivindicar seguranÌ¤a no transporte pÌ¼blico e defender que nenhuma mulher merece ser estuprada, agredida ou assediada. Mulheres de todo o PaÌ_s organizaram protestos apÌ_s a divulgaÌ¤Ì£o, na semana passada, de uma pesquisa do Instituto de Pesquisa EconÌ«mica Aplicada (Ipea) que mostra que 65% dos brasileiros acham que mulher que mostra o corpo merece ser estuprada. Nas redes sociais, elas usaram as hashtags #EuNÌ£oMereÌ¤oSerEstuprada e #NenhumaMulherMereceSerEstuprada. TambÌ©m nas Ì¼ltimas semanas vieram ÌÊ tona vÌÁrios casos de mulheres que foram molestadas nas estaÌ¤Ìµes de MetrÌ« de SÌ£o Paulo. Uma inserÌ¤Ì£o publicitÌÁria na RÌÁdio TransamÌ©rica do MetrÌ« causou polÌ»mica porque o locutor afirmava que ""trem lotado Ì© bom para xavecar a mulherada"". O protesto estÌÁ marcado para as 16h na estaÌ¤Ì£o, com concentraÌ¤Ì£o Ì© na PraÌ¤a da SÌ©. ""NÌ_s, mulheres, jovens, trabalhadoras, nÌ£o aceitamos que sejamos tratadas assim. Exigimos o nosso direito de livre transitar com seguranÌ¤a e qualidade. Exigimos nosso direito de sermos respeitadas independente das roupas que usarmos"", afirmam as organizadoras do ato. No Rio de Janeiro, estÌÁ programado um protesto no domingo, 6, em frente ao Posto 6 de Copacabana. O evento Ì© denominado ""Ato dos 35"" porque, de acordo com os organizadores, representa os 35% que nÌ£o concordam com o resultado da pesquisa do Ipea que mostra que 65% merecem ser estupradas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,AE NoticiÌÁrio,2 Abril 2014,Greve de motoristas em SP deixa 700 Ì«nibus na garagem,,,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,280 palavras,2-Apr-14,GERAL,,"Cerca de 200 motoristas e cobradores de Ì«nibus das empresas Transcooper e Fenix fazem paralisaÌ¤Ì£o das linhas desde a madrugada desta quarta-feira, 2. O protesto na zona norte da capital deixou mais de 700 veÌ_culos parados em frente ÌÊ garagem da Transcooper, onde os manifestantes se concentram. Os funcionÌÁrios das empresas protestam contra demissÌ£o em massa dos cobradores. Eles gritam frases como ""Queremos trabalhar!"" e aguardam resposta da Transcooper, que sÌ_ deve se manifestar depois das 9 horas. A paralisaÌ¤Ì£o dos motoristas e cobradores pegou os passageiros de surpresa na manhÌ£ desta quarta-feira, 2, na EstaÌ¤Ì£o Barra Funda, zona oeste da capital. O metalÌ¼rgico Gilson Mariano, de 45 anos, foi obrigado a telefonar para a empresa onde trabalha e avisar sobre o atraso. ""TambÌ©m pedi para que um carro da firma me buscasse. NÌ£o tenho dinheiro para pagar o tÌÁxi"", contou ele, que mora em Ferraz de Vasconcelos, na Grande SÌ£o Paulo, e trabalha no bairro do LimÌ£o, zona norte. JÌÁ para a designer CÌ_ntia Guedes, de 23 anos, o protesto nÌ£o podia ter vindo em dia pior. A jovem, que mora na regiÌ£o norte, ficou presa na Barra Funda nesta manhÌ£ para ir a uma entrevista de emprego em Pinheiros, zona oeste da cidade. CÌ_ntia sÌ_ nÌ£o ficou mais preocupada porque saiu de casa com antecedÌ»ncia. ""Acho que vai dar tempo de chegar. Os Ì«nibus para essa regiÌ£o estÌ£o passando"", disse ela, sem tirar os olhos no relÌ_gio. OpÌ¤Ì£o. A OperaÌ¤Ì£o Paese foi acionada para atender a populaÌ¤Ì£o desde as 4 horas nas seguintes linhas: 8015/10 - CemitÌ©rio Perus- Terminal Pirituba 848L/10 Recanto dos Humildes - Terminal Pirituba 9020/10 Vila Mirante - Terminal Pirituba 9004/10 Elisa Maria - Terminal Cachoeirinha.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,AE Conjuntura e FinanÌ¤as,4 Abril 2014,Presidente da Mozilla renuncia apÌ_s polÌ»mica,,AE,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,CONJUNTURA E FINANCAS,Boletim de notÌ_cias,70 palavras,4-Apr-14,COFI,,"  ApÌ_s duas semanas no cargo, Brendan Eich renunciou ao posto de diretor executivo da Mozilla, empresa que ajudou a criar. Eich tem sido criticado por ter apoiado com US$ 1 mil uma campanha contra o casamento gay na CalifÌ_rnia, em 2008. Metade do conselho da Mozilla abandonou a empresa em protesto e funcionÌÁrios comeÌ¤aram uma campanha pela internet contra o novo presidente. As informaÌ¤Ìµes sÌ£o do jornal O Estado de S. Paulo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,AE NoticiÌÁrio,31 MarÌ¤o 2014,Aula aberta na rua marca volta ÌÊs aulas da USP Leste,,Marina Azaredo e Victor Vieira,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,290 palavras,31-Mar-14,GERAL,,"Uma aula aberta, realizada na entrada da Universidade Cidade de SÌ£o Paulo (Unicid), no TatuapÌ©, marcou a volta ÌÊs aulas dos alunos da USP Leste fora do cÌ¢mpus nesta segunda-feira, dia 31. O cÌ¢mpus Leste da USP permanece interditado por problemas ambientais. Professores e funcionÌÁrios criticam o plano encontrado pela universidade para o retorno das atividades. O calendÌÁrio de aula jÌÁ fora adiada trÌ»s vezes. A professora Elizabete Franco Cruz, do curso de ObstetrÌ_cia, comandou a aula aberta, que reuniu mais de 100 alunos. ""GostarÌ_amos de permanecer todos juntos na zona leste, porque nÌ£o tem condiÌ¤Ìµes de um aluno demorar trÌ»s horas para chegar na faculdade. AlÌ©m disso, nÌ£o temos bandejÌ£o nem laboratÌ_rios"", disse. Elizabete afirmou que a direÌ¤Ì£o da unidade e professores tiveram muita dificuldade para organizar os 4 mil alunos nas salas. ""Inicialmente nÌ£o havia espaÌ¤o para todo mundo."" EstÌ£o na Unicid alunos de cursos matutinos. A preocupaÌ¤Ì£o maior ainda Ì© com as graduaÌ¤Ìµes noturnas, que ficaram espalhadas entre uma Faculdade de Tecnologia ( Fatec) da zona leste, uma escola tÌ©cnica do centro e outros prÌ©dios do cÌ¢mpus ButantÌ£ na USP, na zona oeste. A aluna Karine Lopes da Silva, 20 anos, do 3å¼ semestre do curso de TÌ»xtil e Moda, terÌÁ de fazer aulas no ButantÌ£. Moradora do Itaim Paulista, na zona leste, ela diz que demora trÌ»s horas para atravessar a cidade. ""Parece que o sonho acabou, o sonho de ter uma faculdade perto de casa com ensino de qualidade"", diz ela. Alunos haviam marcado um protesto para a manhÌ£ desta segunda, que acabou nÌ£o ocorrendo. Os professores e funcionÌÁrios marcaram assembleia para as 14 horas de hoje na Unicid. Alunos tÌ»m encontro marcado ÌÊs 19h na Faculdade de SaÌ¼de PÌ¼blica, na regiÌ£o da ConsolaÌ¤Ì£o.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,AE NoticiÌÁrio,31 MarÌ¤o 2014,"Copa terÌÁ efeito 'passageiro' na economia, diz Moody's",,Circe Bonatelli,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,495 palavras,31-Mar-14,ECONOMIA,,"A Copa do Mundo terÌÁ um efeito apenas ""passageiro"" para a economia brasileira, de acordo com relatÌ_rio divulgado nesta segunda-feira, 31, pela agÌ»ncia de classificaÌ¤Ì£o de riscos Moody's e assinado pelos analistas Barbara Mattos, Gersan Zurita e Marianna Waltz. ""O torneio vai chamar a atenÌ¤Ì£o do mundo. Mas um investimento estimado em US$ 11,1 bilhÌµes Ì© pequeno em comparaÌ¤Ì£o com o tamanho de US$ 2,2 trilhÌµes da economia do Brasil"", afirmam os analistas, lembrando que o evento dura sÌ_ 32 dias. AlÌ©m disso, os analistas alertam que a oportunidade de o PaÌ_s ganhar visibilidade internacional corre o risco de ser maculada por uma possÌ_vel onda de manifestaÌ¤Ìµes nas ruas e projetos de infraestrutura que nÌ£o tenham ficado prontos a tempo da Copa. Pelo lado positivo, o relatÌ_rio da Moody's estima que 3,6 milhÌµes de turistas virÌ£o ao PaÌ_s, o que contribuirÌÁ para aumentar a receita de empresas de alguns setores, como alimentos, bebidas, hotelaria e locaÌ¤Ì£o de veÌ_culos. Outro ponto favorÌÁvel serÌÁ o ganho com a exposiÌ¤Ì£o global na mÌ_dia por meio de peÌ¤as publicitÌÁrias, beneficiando, principalmente, grandes corporaÌ¤Ìµes como Coca-Cola, Oi e Anheuser-Busch InBev. A maior demanda por publicidade na mÌ_dia ainda vai turbinar a receita de emissoras de rÌÁdio e televisÌ£o. Pelo lado negativo, os analistas lembram que problemas locais como trÌ¢nsito pesado, possÌ_veis protestos da populaÌ¤Ì£o e dispensas de trabalhadores em dias de jogos importantes nas cidades sedes e/ou na TV vÌ£o pesar sobre os negÌ_cios de outros setores. Nesse caso, a atividade industrial deverÌÁ ser prejudicada, afirmam os analistas, citando os setores de mineraÌ¤Ì£o, siderurgia, e papel e celulose. As provÌÁveis mudanÌ¤as nas rotinas da populaÌ¤Ì£o e da mobilidade nas cidades tambÌ©m podem desestimular consumidores a visitarem shopping centers, o que afetarÌÁ as operadoras dos empreendimentos e algumas varejistas, estimam os analistas. JÌÁ em outros setores, a Copa do Mundo causarÌÁ efeitos diversos. Para aviaÌ¤Ì£o, por exemplo, Ì© esperado um aumento no volume de passageiros transportados, mas limitaÌ¤Ìµes nos preÌ¤os de passagens pressionarÌ£o a rentabilidade das companhias aÌ©reas. Nesse setor, a Gol contarÌÁ com a vantagem de ter se tornado a patrocinadora oficial da seleÌ¤Ì£o brasileira de futebol, no lugar da TAM, e se beneficiarÌÁ da exposiÌ¤Ì£o da marca. Em relaÌ¤Ì£o aos gastos para melhorar a infraestrutura local, os analistas da Moody's observam que os projetos da Copa correspondem a apenas uma fatia do total de investimentos em andamento no Brasil. O relatÌ_rio calcula que os aportes para melhoria de estÌÁdios, aeroportos, portos e mobilidade urbana equivalem a apenas 0,7% do que serÌÁ investido no PaÌ_s entre os anos de 2010 e 2014. ""O efeito Ì© positivo para as empresas de infraestrutura, mas muito desse impacto jÌÁ foi sentido"", ponderam. Dentre as empresas beneficiadas, eles citam a Invepar e as construtoras Andrade Gutierrez, OAS e Mendes JÌ¼nior, que assumiram projetos importantes de infraestrutura.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,AE NoticiÌÁrio,1 Abril 2014,USP: alunos protestam contra docente que defendeu golpe,,Paulo SaldaÌ±a,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,246 palavras,1-Apr-14,GERAL,,"Uma aula em comemoraÌ¤Ì£o ao golpe de 1964, realizada na noite desta segunda-feira, dia 31, na Faculdade de Direito da Universidade de SÌ£o Paulo (USP), motivou um protesto de alunos da graduaÌ¤Ì£o da unidade. Vestidos com capuzes pretos e camisas manchadas de vermelho, em alusÌ£o ÌÊ violÌ»ncia da ditadura, alunos ocuparam a sala no momento em que o professor Eduardo Gualazzi lia o discurso intitulado ""ContinÌ»ncia a 1964"". Na aula, o professor Gualazzi lia o documento, de sua autoria, em que afirma que ""tiranias vermelhas terminaram afogadas no holocausto de sangue humano e corrupÌ¤Ì£o"", alÌ©m de indicar que em 1964 o ""socialismo esquerdista totalitarista"" almejava tomar o poder do Brasil. Na sequÌ»ncia, jovens entram na sala cantando OpiniÌ£o, de ZÌ© Ketty, acompanhados de tambores. O professor tenta retirar os capuzes dos alunos, mas depois se retira da sala. A estudante Erica Meireles, do 3å¼ ano de Direito, uma das participantes do ato, diz que o professor Gualazzi jÌÁ Ì© conhecido na faculdade por se referir ao golpe de 1964 com ""revoluÌ¤Ì£o"". ""Ele pode pensar o que quiser, mas nÌ£o utilizar a cadeira de professor como instrumento para isso"", diz ela. ""Nossa intervenÌ¤Ì£o se deu de modo artÌ_stico, polÌ_tico, nÌ£o fomos para agredi-lo. NÌ£o quisemos expulsÌÁ-lo da sala, mas ele nÌ£o quis debater com a gente."" Gualazzi Ì© professor associado no departamento de Direito do Estado, ÌÁrea de Direito administrativo. A reportagem procurou o docente na Faculdade, mas nÌ£o obteve retorno.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,AE NoticiÌÁrio,2 Abril 2014,Ato reÌ¼ne grupo contra abusos no metrÌ« de SP,,MÌ«nica Reolom,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,218 palavras,2-Apr-14,GERAL,,"Vinte pessoas fizeram um ""rolezinho"", no fim da tarde desta quarta-feira, 2, dentro da EstaÌ¤Ì£o SÌ© do metrÌ« contra os ""encoxadores"" que atuam no sistema. Elas tambÌ©m defendiam a campanha ""eu nÌ£o mereÌ¤o ser estuprada"". Os manifestantes portavam faixas com os dizeres: ""Eu nÌ£o mereÌ¤o ser encoxada"" e ""Mulheres, levantem-se contra o machismo"". Com um microfone na mÌ£o, a organizadora do evento e integrante do Levante Popular da Juventude Laryssa Sampaio explicou o objetivo do ato: ""VagÌ£o exclusivo nÌ£o nos representa. NÌ_s queremos medidas do MetrÌ« para prevenir as 'encoxadas'. Mas, em vez de fazer isso, o MetrÌ« contribui para esses atos ao dizer que trem Ì© local de paquera. NÌ£o Ì©"", afirmou, fazendo referÌ»ncia a uma propaganda na RÌÁdio TransamÌ©rica em que o locutor afirmava que metrÌ« paulistano era bom para ""xavecar as mulheres"". Do movimento Fora do Eixo, Gabriel Ruiz, de 29 anos, participou do protesto por achar que homens precisam se engajar nessa luta. ""NÌ£o concordo com o machismo que Ì© praticado nÌ£o sÌ_ no MetrÌ«, mas no dia a dia das mulheres"", defendeu. Os manifestantes caminharam pela estaÌ¤Ì£o e encerraram o ato entoando uma parÌ_dia do Rap da Felicidade: ""Eu sÌ_ quero Ì© ser feliz, andar tranquilamente com a roupa que escolhi. E poder me assegurar que de burca ou de biquÌ_ni todos vÌ£o me respeitar"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,AE NoticiÌÁrio,3 Abril 2014,Um terÌ¤o dos Estados trocarÌÁ de governador,,Isadora Peron,PORTUGUESE; PORTUGUÌ_S,,,,SÌ£o Paulo,FASTNEWS,Boletim de notÌ_cias,564 palavras,3-Apr-14,POLÌTICA,,"Quase um terÌ¤o dos 27 Estados do PaÌ_s terÌ£o novos governadores a partir de sexta-feira. Pelo menos sete governantes eleitos em 2010 vÌ£o renunciar hoje (3) para disputar outros cargos, mas o nÌ¼mero pode chegar a nove. Todos fazem parte do rol de 12 governadores que jÌÁ foram reconduzidos ao cargo e, por isso, nÌ£o podem se candidatar ÌÊ reeleiÌ¤Ì£o - trÌ»s polÌ_ticos decidiram permanecer no posto atÌ© dezembro e ficarÌ£o sem mandato a partir de 2015. Pela legislaÌ¤Ì£o, chefes de Executivo devem deixar o cargo atÌ© seis meses antes da votaÌ¤Ì£o na qual concorrerÌ£o a outro posto no Legislativo ou em outra esfera de poder. Nessa Ì¼ltima situaÌ¤Ì£o estÌÁ o pernambucano Eduardo Campos, prÌ©-candidato do PSB ÌÊ PresidÌ»ncia da RepÌ¼blica. Os demais governadores que vÌ£o renunciar hoje pretendem disputar cargos no Congresso - geralmente o Senado - ou permitir que parentes possam sair candidatos. O governante sÌ_ pode permanecer no cargo se concorrer ÌÊ reeleiÌ¤Ì£o - caso de 15 atuais chefes de Executivos estaduais. Dois governadores deixaram para a Ì¼ltima hora o anÌ¼ncio de seu futuro polÌ_tico. No CearÌÁ, Cid Gomes (PROS) vai aproveitar hoje a inauguraÌ¤Ì£o de uma policlÌ_nica para dizer se deixa o governo ou nÌ£o. Ele estarÌÁ ao lado de Ciro, seu irmÌ£o e secretÌÁrio estadual de SaÌ¼de. Cid precisa renunciar para ser candidato a senador ou para que Ciro dispute essa vaga, embora o ex-ministro nÌ£o goste da ideia. No entanto, o governador teme perder o controle da mÌÁquina estadual, fundamental para eleger seu sucessor, e por isso poderia ficar atÌ© o fim do mandato. Cid ainda nÌ£o anunciou quem vai apoiar como candidato ÌÊ sucessÌ£o. SituaÌ¤Ì£o semelhante vive Roseana Sarney (PMDB) no MaranhÌ£o. O mais provÌÁvel Ì© que a governadora renuncie e dispute uma vaga no Senado. Esse teria sido um pedido feito pelo seu pai, o senador JosÌ© Sarney, que deve concorrer ÌÊ reeleiÌ¤Ì£o pelo AmapÌÁ. O grupo dos que vÌ£o cumprir o mandato atÌ© o fim Ì© formado pelo tucano Teotonio Vilela (Alagoas), pelo peemedebista Silval Barbosa (Mato Grosso) e pelo petista Jaques Wagner (Bahia). O Ì¼ltimo deve integrar o nÌ¼cleo da campanha ÌÊ reeleiÌ¤Ì£o da presidente Dilma Rousseff. Em caso de vitÌ_ria, Jaques provavelmente comeÌ¤aria 2015 na Esplanada dos MinistÌ©rios. Dilema. Quem jÌÁ confirmou a renÌ¼ncia para hoje Ì© o governador do Rio, SÌ©rgio Cabral (PMDB). Ele vai abrir espaÌ¤o para o vice, Luiz Fernando PezÌ£o (PMDB), ganhar visibilidade na disputa pelo PalÌÁcio Guanabara. Cabral deve tentar voltar ao Senado, mas a queda de popularidade desde os protestos de 2013 tornaram o futuro do peemedebista mais imprevisÌ_vel do que se previa um ano atrÌÁs. Em Minas, Antonio Anastasia (PSDB) tambÌ©m vai renunciar ao mandato, mas ainda nÌ£o confirmou se disputarÌÁ o Senado. Oficialmente, o tucano trabalharÌÁ na elaboraÌ¤Ì£o do plano de governo do prÌ©-candidato ÌÊ PresidÌ»ncia tucano, o senador mineiro AÌ©cio Neves. Nos 15 Estados em que o governador pode se reeleger, quase todos serÌ£o candidatos. Podem ocorrer duas exceÌ¤Ìµes. No Rio Grande do Norte, Rosalba Ciarlini quer ser candidata, mas o DEM, seu partido, pode preferir apoiar outra sigla. Segundo pesquisa Ibope de dezembro, ela Ì© a governadora mais mal avaliada do PaÌ_s, com 7% de aprovaÌ¤Ì£o. No Tocantins, o tucano Siqueira Campos nÌ£o disse se vai ou nÌ£o concorrer ÌÊ reeleiÌ¤Ì£o. Especula-se que ele renuncie para dar lugar na chapa ao filho, Eduardo.  As informaÌ¤Ìµes sÌ£o do jornal O Estado de S. Paulo.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
